DATETIME,TOTALDEMAND,TEMPERATURE,Rain,Evap,Radn,VP,RH
2017-05-29,7938.95,14.1,2.2,16.6,81.3,85.3,71.32
2017-06-05,8716.33,11.76,0.6,13.1,72.1,64.6,68.48
2017-06-12,8629.27,13.26,102.8,10.7,52.2,91.7,82.06
2017-06-19,8601.01,13.68,0.4,10.0,62.6,84.9,76.29
2017-06-26,8745.2,10.73,0.0,11.2,60.4,69.6,72.09
2017-07-03,9259.19,9.39,0.6,8.6,49.6,59.9,71.46
2017-07-10,8770.73,9.96,0.4,15.3,78.5,61.3,70.06
2017-07-17,8911.21,10.39,0.0,13.1,75.1,62.5,71.51
2017-07-24,8749.15,11.24,0.0,18.2,85.3,54.1,65.64
2017-07-31,8405.7,13.13,0.0,20.3,78.3,65.2,69.23
2017-08-07,8443.95,12.79,22.2,19.9,89.8,61.2,66.3
2017-08-14,8043.22,13.47,0.0,20.4,96.0,58.6,60.29
2017-08-21,8165.8,13.43,0.0,26.1,90.3,57.7,60.16
2017-08-28,8326.15,11.23,3.2,19.9,106.0,56.9,63.11
2017-09-04,8186.0,13.1,0.0,27.0,112.8,57.4,60.17
2017-09-11,7843.89,13.48,0.0,31.5,127.4,50.5,51.79
2017-09-18,7550.35,15.56,0.6,39.0,124.3,54.4,51.52
2017-09-25,7395.85,18.37,0.0,43.5,135.1,62.9,50.07
2017-10-02,7139.47,17.31,0.0,40.0,129.4,71.7,57.59
2017-10-09,7313.01,18.17,0.2,30.7,130.7,99.3,67.03
2017-10-16,7276.19,18.67,0.6,33.7,116.1,111.7,70.75
2017-10-23,7356.67,17.92,23.8,33.2,142.4,101.0,70.97
2017-10-30,7449.93,21.15,8.6,44.1,147.4,114.6,66.31
2017-11-06,7312.95,17.58,12.8,34.3,121.8,89.3,64.31
2017-11-13,7293.96,17.29,8.2,40.0,184.5,82.5,61.33
2017-11-20,7444.62,19.76,0.8,41.0,149.0,107.9,68.26
2017-11-27,7683.97,20.81,0.0,39.5,169.7,124.6,70.98
2017-12-04,7937.64,21.74,12.2,41.3,146.9,134.2,70.54
2017-12-11,7627.83,21.17,26.6,46.7,171.4,103.8,60.31
2017-12-18,8789.15,24.44,1.2,49.9,171.1,146.0,66.79
2017-12-25,8355.54,24.04,1.8,46.1,132.0,137.8,63.7
2018-01-01,7557.34,23.45,4.2,44.0,157.4,141.3,67.16
2018-01-08,8317.16,23.73,2.2,56.3,168.6,134.1,65.49
2018-01-15,8098.33,22.36,10.0,43.1,136.0,126.3,62.46
2018-01-22,8250.74,21.98,0.4,57.7,199.2,107.3,58.64
2018-01-29,8876.58,25.36,0.0,42.9,135.3,165.6,68.82
2018-02-05,7739.88,20.27,0.0,41.5,144.9,115.0,66.96
2018-02-12,8533.3,23.5,0.0,51.1,173.8,135.5,66.41
2018-02-19,8761.63,24.42,0.0,54.0,162.7,144.1,65.34
2018-02-26,8006.83,21.51,46.6,33.9,95.7,122.8,67.52
2018-03-05,7946.56,21.67,4.8,37.0,122.4,129.6,69.14
2018-03-12,7603.11,20.76,9.6,36.7,135.3,117.3,67.61
2018-03-19,8305.27,23.71,6.8,37.8,117.7,134.3,66.7
2018-03-26,7606.88,21.0,24.2,28.9,95.0,121.3,69.02
2018-04-02,7469.77,21.52,0.0,32.4,125.3,126.0,66.69
2018-04-09,7769.84,21.74,0.2,30.7,112.5,131.2,69.38
2018-04-16,7755.48,23.19,0.0,34.5,111.4,100.7,53.42
2018-04-23,7429.72,18.37,0.0,20.8,89.2,107.1,71.06
2018-04-30,7318.67,17.13,10.8,20.3,84.2,104.1,73.84
2018-05-07,7494.95,16.18,0.2,21.1,91.0,83.4,66.24
2018-05-14,7800.4,15.03,1.2,16.5,74.2,73.3,61.18
2018-05-21,8058.18,12.62,0.2,15.4,85.2,66.0,66.56
2018-05-28,7989.08,13.9,0.0,13.3,72.7,77.2,68.47
2018-06-04,8411.43,13.83,9.8,16.1,61.1,71.8,66.46
2018-06-11,8375.76,12.35,43.6,10.2,51.9,84.0,77.91
2018-06-18,8727.33,11.37,0.8,17.3,69.9,61.5,65.51
2018-06-25,9084.6,10.77,17.2,13.5,68.5,68.1,71.61
2018-07-02,9050.14,10.61,9.8,11.5,66.5,73.0,76.1
2018-07-09,8490.25,13.02,4.6,16.8,74.0,69.1,65.84
2018-07-16,9099.36,8.72,0.0,14.6,80.9,51.9,66.21
2018-07-23,8761.68,10.74,0.0,22.8,82.5,47.1,58.94
2018-07-30,8299.11,12.92,0.2,26.5,86.1,57.8,60.81
2018-08-06,8301.62,12.12,0.2,25.3,84.7,58.8,64.22
2018-08-13,8299.58,12.75,1.8,24.0,96.5,53.9,58.34
2018-08-20,8201.02,12.76,0.0,35.6,104.5,45.2,52.46
2018-08-27,8486.22,11.78,6.8,18.1,73.4,73.7,71.91
2018-09-03,8528.39,10.85,3.8,17.8,91.3,60.0,67.91
2018-09-10,8009.67,13.19,86.8,24.6,96.7,83.0,74.14
2018-09-17,7449.37,16.11,0.2,40.8,130.9,79.6,62.96
2018-09-24,7534.8,14.5,0.4,34.1,123.6,70.8,64.78
2018-10-01,7443.26,13.92,3.2,34.3,132.9,71.9,65.86
2018-10-08,7530.99,15.8,62.2,22.3,95.9,97.6,76.89
2018-10-15,7517.59,15.62,66.8,25.2,105.7,104.2,77.74
2018-10-22,7361.5,19.25,56.0,34.6,126.8,122.6,73.25
2018-10-29,7272.09,18.07,0.0,41.7,142.9,96.3,64.17
2018-11-05,7836.13,22.1,6.2,56.1,174.8,112.4,62.01
2018-11-12,7425.04,18.52,17.8,41.4,147.5,103.6,67.71
2018-11-19,7321.79,18.29,0.6,37.5,119.2,109.1,71.94
2018-11-26,7166.95,19.91,1.6,50.8,167.5,86.6,54.59
2018-12-03,7452.7,20.35,46.6,49.3,162.8,112.3,66.27
2018-12-10,7752.84,20.95,3.6,51.2,162.8,120.0,68.59
2018-12-17,7991.37,22.57,63.8,36.0,126.3,146.5,72.99
2018-12-24,7650.7,20.65,47.4,47.0,138.1,128.0,70.56
2018-12-31,8119.55,24.41,0.0,63.2,211.5,145.8,65.84
2019-01-07,8304.09,23.23,37.0,48.6,142.5,147.6,67.42
2019-01-14,8392.96,23.52,15.2,44.9,158.9,154.4,71.71
2019-01-21,9488.22,25.21,2.0,51.1,152.7,161.5,67.26
2019-01-28,9338.78,25.27,43.6,52.7,171.7,170.7,69.23
2019-02-04,9091.87,24.36,11.0,44.6,137.2,164.3,71.62
2019-02-11,8514.15,23.7,21.0,54.5,167.8,138.5,65.96
2019-02-18,8180.41,22.78,0.0,59.5,177.0,115.0,61.58
2019-02-25,7737.3,20.68,14.2,35.8,95.8,131.0,72.27
2019-03-04,8165.89,22.47,0.0,47.7,149.8,137.6,70.22
2019-03-11,8165.72,22.86,1.8,40.4,111.5,128.8,63.15
2019-03-18,7830.24,20.98,122.0,33.4,67.0,142.5,79.36
2019-03-25,7787.89,21.86,13.0,25.1,101.2,143.7,75.75
2019-04-01,7423.79,18.92,53.8,31.7,116.6,96.2,63.74
2019-04-08,7525.95,19.56,8.8,27.7,96.6,126.4,74.99
2019-04-15,7397.35,17.01,0.0,23.6,93.7,99.9,71.86
2019-04-22,7128.49,18.52,0.2,22.5,97.0,125.3,76.02
2019-04-29,7188.25,17.46,0.2,24.7,96.8,102.5,67.95
2019-05-06,7583.04,17.46,6.6,20.1,71.6,104.3,70.7
2019-05-13,7875.96,13.56,0.0,22.5,83.5,70.3,68.26
2019-05-20,7788.79,14.18,0.0,17.6,81.6,94.3,73.43
2019-05-27,7718.0,14.49,0.0,22.8,75.8,85.3,70.57
2019-06-03,8542.43,12.91,0.2,20.0,75.0,60.6,60.93
2019-06-10,8652.81,12.0,25.2,12.5,54.8,75.0,74.69
2019-06-17,8269.72,13.33,14.4,13.6,58.0,81.7,74.56
2019-06-24,9150.82,10.56,9.4,13.8,68.3,62.2,70.12
2019-07-01,8642.06,12.48,14.4,13.2,72.3,77.3,73.49
2019-07-08,8596.82,12.44,19.8,12.6,64.3,85.3,78.72
2019-07-15,8602.92,12.44,0.2,27.1,80.8,56.0,59.84
2019-07-22,8465.27,11.45,0.0,18.6,83.2,58.4,63.85
2019-07-29,8434.53,11.04,0.0,16.1,82.2,63.8,68.71
2019-08-05,8551.31,11.61,2.6,16.5,84.8,67.4,68.49
2019-08-12,8634.6,11.52,0.0,27.3,92.8,48.8,55.31
2019-08-19,8369.54,11.35,0.0,25.6,103.7,53.5,61.04
2019-08-26,8125.91,13.01,0.0,29.5,96.0,56.9,60.6
2019-09-02,8241.87,13.26,30.6,19.4,95.3,79.2,75.01
2019-09-09,7585.25,15.01,0.2,39.1,120.0,66.1,55.24
2019-09-16,7573.18,14.11,0.9,32.5,120.8,65.0,59.71
2019-09-23,7544.73,16.32,83.4,23.7,88.2,98.7,74.61
2019-09-30,7227.17,15.24,0.0,34.6,138.8,77.4,66.41
2019-10-07,7089.9,17.68,10.6,34.6,132.0,95.0,67.82
2019-10-14,7252.92,14.86,10.8,32.4,132.2,85.9,71.56
2019-10-21,7052.98,17.84,0.0,48.8,173.7,81.0,58.58
2019-10-28,7260.73,19.87,0.2,57.8,177.8,93.4,58.61
2019-11-04,7463.66,20.39,14.4,50.6,171.7,118.1,68.84
2019-11-11,7091.79,19.44,0.2,64.9,190.0,61.2,42.34
2019-11-18,7233.85,20.23,0.0,65.4,187.3,75.4,49.44
2019-11-25,7763.99,20.87,1.2,51.3,141.3,114.1,65.81
2019-12-02,7429.43,20.71,8.2,58.5,165.2,94.1,54.02
2019-12-09,7552.24,21.49,0.0,56.7,174.3,93.5,54.51
2019-12-16,7689.5,20.87,0.0,47.4,158.2,116.4,61.94
2019-12-23,7880.62,22.06,0.0,52.7,175.1,110.0,60.83
2019-12-30,7480.05,23.55,5.2,59.5,176.4,140.1,69.42
2020-01-06,7978.97,24.14,0.0,60.0,160.2,127.3,58.88
2020-01-13,7862.55,22.47,15.2,40.6,106.6,135.0,69.29
2020-01-20,7730.79,21.74,43.8,34.3,104.7,147.3,77.61
2020-01-27,8813.46,26.07,8.8,58.2,170.1,151.8,66.06
2020-02-03,9509.32,25.61,31.8,55.4,173.8,169.8,67.54
2020-02-10,7513.9,21.0,328.8,24.5,79.2,139.1,78.27
2020-02-17,7991.6,22.9,5.8,28.6,134.1,160.1,78.56
2020-02-24,7699.92,21.82,13.8,41.2,127.6,124.6,66.81
2020-03-02,7933.76,22.32,0.0,45.7,157.8,129.6,66.7
2020-03-09,7538.92,20.34,57.4,21.7,79.3,137.9,77.54
2020-03-16,7226.28,18.0,18.8,28.6,107.3,112.9,76.47
2020-03-23,7344.89,20.41,2.4,36.1,132.2,117.9,69.22
2020-03-30,7076.82,19.23,25.2,23.8,79.7,124.5,77.16
2020-04-06,6991.68,19.21,23.0,26.1,95.2,124.8,76.31
2020-04-13,6770.58,16.59,20.0,22.1,87.2,97.8,70.21
2020-04-20,6882.54,16.65,0.0,22.6,89.9,96.7,68.84
2020-04-27,6893.71,17.09,0.0,25.5,94.8,98.2,71.01
2020-05-04,7399.23,15.49,18.4,26.4,74.9,87.7,68.18
2020-05-11,7378.79,14.59,0.2,23.9,87.2,77.8,64.57
2020-05-18,7981.99,12.19,2.0,11.3,69.2,80.2,74.83
2020-05-25,8085.85,14.52,44.4,16.2,58.1,85.4,70.12
2020-06-01,7968.58,13.52,7.6,16.9,63.9,91.7,77.16
2020-06-08,8504.85,10.93,9.0,14.5,69.3,63.1,68.32
2020-06-15,8237.34,13.64,8.4,11.2,61.1,95.7,79.76
2020-06-22,8391.63,11.59,14.0,11.2,65.7,77.7,74.94
2020-06-29,8841.96,11.3,0.0,14.7,69.7,66.8,72.81
2020-07-06,8517.84,11.68,11.2,13.0,77.2,68.9,71.05
2020-07-13,8781.78,11.6,14.6,9.1,60.1,79.5,78.21
2020-07-20,8697.61,12.4,9.4,14.8,69.1,65.7,65.4
2020-07-27,8868.68,11.4,78.0,10.7,65.5,78.1,75.91
2020-08-03,8409.15,11.63,20.8,15.2,84.2,75.3,73.44
2020-08-10,8863.0,11.53,61.2,18.6,72.8,64.5,68.02
2020-08-17,8173.42,13.67,7.8,19.7,87.8,80.6,72.5
2020-08-24,8234.39,12.89,0.4,26.3,106.2,55.0,55.38
2020-08-31,7978.49,11.57,0.0,29.4,117.4,58.3,63.19
2020-09-07,7375.45,15.18,7.8,27.9,102.7,77.7,66.96
2020-09-14,7371.0,14.46,7.6,24.4,105.8,87.0,72.19
2020-09-21,7141.73,17.66,14.2,29.2,99.0,109.8,73.85
2020-09-28,7086.29,15.55,1.4,42.0,143.6,54.5,48.0
2020-10-05,6824.8,17.1,1.4,41.4,145.6,90.2,65.8
2020-10-12,6859.27,18.63,0.8,34.7,114.9,94.8,64.39
2020-10-19,6977.34,18.24,5.0,37.0,129.2,109.2,69.77
2020-10-26,7158.7,17.29,42.4,29.3,110.0,109.9,74.08
2020-11-02,7040.49,16.61,32.8,22.0,120.8,108.6,78.68
2020-11-09,6856.6,16.42,19.2,35.9,148.2,91.6,69.68
2020-11-16,7190.37,20.76,9.6,49.6,179.8,117.8,68.41
2020-11-23,7382.55,21.04,1.4,45.2,149.2,121.5,67.4
2020-11-30,8030.6,23.38,2.4,47.3,172.6,114.1,57.76
2020-12-07,7537.94,22.32,9.6,51.6,149.8,107.2,57.28
2020-12-14,7003.66,19.25,4.4,53.6,159.6,93.9,58.57
2020-12-21,7813.66,21.89,26.2,25.8,95.7,156.1,78.11
2020-12-28,6674.69,20.59,5.8,47.6,144.0,124.0,69.07
2021-01-04,6820.57,19.89,22.8,21.5,63.5,134.0,77.69
2021-01-11,7081.45,20.83,16.8,46.9,165.4,122.8,71.09
2021-01-18,7684.33,22.97,0.0,57.3,208.6,112.9,56.52
2021-01-25,8131.86,23.55,0.6,55.9,168.3,132.5,65.65
2021-02-01,7853.56,22.6,20.0,30.9,82.1,152.2,76.09
2021-02-08,7504.92,21.72,29.6,41.4,142.2,131.2,69.93
2021-02-15,7317.19,21.12,29.0,39.5,125.9,116.1,66.49
2021-02-22,7587.12,21.83,14.0,38.9,138.6,144.5,74.07
2021-03-01,7566.42,20.55,9.4,30.5,99.9,136.1,75.91
2021-03-08,7154.89,20.51,0.0,42.4,132.8,107.8,64.99
2021-03-15,7514.09,21.09,29.2,30.5,97.4,130.8,72.15
2021-03-22,7284.36,18.76,235.4,19.1,40.1,130.4,83.06
